anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2022,UVA20226750,F,Mexicana,Tizimín,2000-03-22,Reinscrito,Chuburná,Conalep Mérida,Tizimín,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
2022,UVA20224976,F,Mexicana,Valladolid,2002-06-27,Equivalencia,Francisco De Montejo,Prepa Abierta,Tizimín,Ingeniería,Lic. en Odontología,Matutino,Enero-Junio
2022,UVA20228194,M,NA,Mérida,1999-08-21,Repetidor,Centro,Cbtis 95,Tizimín,Ingeniería,Ing. Civil,Matutino,2024-B
2022,UVA20226457,F,Mexicana,Cancún,2004-05-01,Equivalencia,Itzimná,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
2022,UVA20223259,F,Mexicana,Mérida,1995-11-02,Nuevo,Chuburná,Cbtis 95,Tizimín,Ingeniería,Lic. en Psicología,Matutino,Agosto-Diciembre
2022,UVA20226663,NA,Mexicana,Cancún,2000-05-12,Nuevo,Centro,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Odontología,Vespertino,2023-A
2022,UVA20223161,F,Mexicana,Cancún,2000-08-24,Repetidor,Centro,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Diseño De Modas,Vespertino,2023-A
2022,UVA20225065,F,NA,Mérida,2000-06-15,Reinscrito,Centro,NA,Umán,Licenciatura,Lic. en Gastronomía,Vespertino,2024-B
2022,UVA20228669,M,Mexicana,Cancún,1996-03-25,Equivalencia,Centro,NA,Tizimín,Ingeniería,Lic. en Nutrición,Vespertino,Enero-Junio
2022,UVA20227236,M,Mexicana,Tizimín,1996-05-27,Repetidor,Chuburná,Cbtis 95,Kanasín,Licenciatura,Lic. en Odontología,Vespertino,Agosto-Diciembre
2022,UVA20228575,F,Mexicana,Valladolid,1998-05-14,Nuevo,Chuburná,NA,Tizimín,Ingeniería,Lic. en Derecho,Matutino,2024-B
2022,UVA20221113,F,Mexicana,NA,2000-02-04,Repetidor,Itzimná,Cbtis 95,Umán,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20225451,NA,NA,Tizimín,2002-11-21,Repetidor,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Enfermería,Matutino,2024-B
2022,UVA20222999,F,Mexicana,Cancún,1999-09-08,Nuevo,Francisco De Montejo,NA,Kanasín,Licenciatura,Ing. Civil,Vespertino,Enero-Junio
2022,UVA20228483,F,NA,Mérida,2004-06-29,Nuevo,NA,NA,Tizimín,Licenciatura,Lic. en Psicología,Matutino,Agosto-Diciembre
2022,UVA20229835,NA,Mexicana,Tizimín,2001-10-29,Repetidor,Francisco De Montejo,Cbtis 95,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Matutino,2023-A
2022,UVA20229710,F,Mexicana,Cancún,2004-04-20,Repetidor,Chuburná,Conalep Mérida,Umán,Licenciatura,Lic. en Contabilidad,Matutino,2023-A
2022,UVA20228037,M,Mexicana,NA,1996-12-27,Reinscrito,Centro,Cbtis 95,NA,Ingeniería,Lic. en Enfermería,Vespertino,Agosto-Diciembre
2022,UVA20225905,NA,NA,NA,1997-10-03,Repetidor,Chuburná,NA,Tizimín,Ingeniería,Ing. Civil,Matutino,2023-A
2022,UVA20226490,M,NA,Valladolid,2001-01-14,Equivalencia,Chuburná,Cbtis 95,Kanasín,Ingeniería,Lic. en Enfermería,Vespertino,Agosto-Diciembre
2022,UVA20228927,F,Mexicana,Mérida,2001-12-22,Equivalencia,Chuburná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Vespertino,2023-A
2022,UVA20225811,F,Mexicana,Valladolid,2001-08-20,Nuevo,Francisco De Montejo,NA,NA,Licenciatura,Lic. en Enfermería,Vespertino,2024-B
2022,UVA20228770,M,NA,Valladolid,2005-09-15,Nuevo,NA,NA,Kanasín,Licenciatura,Ing. Civil,Vespertino,2023-A
2022,UVA20227823,F,NA,Cancún,1999-12-14,Nuevo,NA,Prepa Abierta,Tizimín,Licenciatura,Lic. en Admin. De Empresas,Vespertino,2024-B
2022,UVA20223198,M,Mexicana,Tizimín,1999-05-02,Reinscrito,Francisco De Montejo,Conalep Mérida,Umán,Ingeniería,Lic. en Derecho,Matutino,2024-B
2022,UVA20229563,F,Mexicana,NA,1999-05-29,Equivalencia,Centro,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Vespertino,Enero-Junio
2022,UVA20221242,F,NA,Cancún,2005-08-19,Reinscrito,Francisco De Montejo,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Nutrición,Vespertino,2024-B
2022,UVA20228784,F,Mexicana,Cancún,2005-04-16,Nuevo,Centro,NA,Umán,Ingeniería,Lic. en Derecho,Matutino,2023-A
2022,UVA20223221,F,Mexicana,Valladolid,1997-07-20,Reinscrito,Centro,NA,"Mérida, Yucatán",Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2023-A
2022,UVA20229942,M,Mexicana,Cancún,1997-01-07,Nuevo,Francisco De Montejo,NA,NA,Licenciatura,Lic. en Odontología,Vespertino,2023-A
2022,UVA20226290,M,NA,Mérida,1995-12-10,Reinscrito,NA,NA,NA,Licenciatura,Lic. en Enfermería,Matutino,Agosto-Diciembre
2022,UVA20226895,F,NA,Cancún,1998-03-31,Nuevo,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Diseño De Modas,Matutino,Enero-Junio
2022,UVA20229441,M,Mexicana,Tizimín,1998-04-22,Repetidor,Chuburná,NA,Umán,Ingeniería,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
2022,UVA20229161,NA,Mexicana,Valladolid,1996-02-29,Repetidor,Centro,Prepa Abierta,Tizimín,Ingeniería,Lic. en Educación,Matutino,Enero-Junio
2022,UVA20222686,NA,Mexicana,Mérida,2004-05-03,Repetidor,Centro,Prepa Abierta,Umán,Ingeniería,Lic. en Odontología,Matutino,Agosto-Diciembre
2022,UVA20223166,M,Mexicana,Cancún,2005-02-02,Nuevo,Chuburná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Vespertino,Enero-Junio
2022,UVA20223046,F,Mexicana,Tizimín,2001-07-18,Equivalencia,NA,Prepa Abierta,Kanasín,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,Enero-Junio
2022,UVA20224930,M,Mexicana,Valladolid,1999-01-18,Reinscrito,NA,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Matutino,2024-B
2022,UVA20227668,M,Mexicana,Cancún,1996-11-02,Equivalencia,NA,Conalep Mérida,NA,Licenciatura,Lic. en Derecho,Matutino,Agosto-Diciembre
2022,UVA20223221,NA,Mexicana,Valladolid,1997-01-09,Repetidor,Chuburná,NA,Umán,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
2022,UVA20222376,M,Mexicana,Cancún,2002-04-08,Reinscrito,Itzimná,NA,NA,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20227488,M,Mexicana,NA,1998-07-29,Repetidor,Chuburná,Conalep Mérida,Kanasín,Licenciatura,Lic. en Educación,Matutino,2023-A
2022,UVA20221535,F,Mexicana,Mérida,2001-05-18,Reinscrito,Centro,Prepa Abierta,Kanasín,Licenciatura,Lic. en Gastronomía,Matutino,Enero-Junio
2022,UVA20229705,NA,Mexicana,Cancún,2000-12-09,Repetidor,Centro,NA,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2023-A
2022,UVA20223819,F,NA,NA,2000-10-21,Nuevo,Chuburná,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
2022,UVA20221507,F,Mexicana,NA,1996-08-19,Equivalencia,Chuburná,NA,Kanasín,Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
2022,UVA20226486,M,NA,Cancún,1995-02-02,Nuevo,Itzimná,Prepa Abierta,NA,Licenciatura,Lic. en Enfermería,Matutino,Enero-Junio
2022,UVA20226565,F,NA,Valladolid,2003-02-05,Equivalencia,Centro,Cbtis 95,Umán,Ingeniería,Ing. Civil,Matutino,2024-B
2022,UVA20223967,F,Mexicana,NA,1996-05-25,Nuevo,Centro,Conalep Mérida,NA,Licenciatura,Lic. en Psicología,Vespertino,2023-A
2022,UVA20224204,M,Mexicana,Cancún,2001-09-24,Nuevo,Francisco De Montejo,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2023-A
2022,UVA20223301,M,NA,Valladolid,1995-05-14,Reinscrito,Centro,NA,Tizimín,Ingeniería,Lic. en Odontología,Vespertino,Enero-Junio
2022,UVA20224672,M,Mexicana,NA,1998-06-30,Reinscrito,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Criminología,Vespertino,2023-A
2022,UVA20223800,F,Mexicana,Mérida,2000-03-19,Reinscrito,Centro,Cbtis 95,Umán,Ingeniería,Lic. en Arquitectura,Matutino,2023-A
2022,UVA20222101,F,Mexicana,NA,2000-11-27,Equivalencia,Chuburná,NA,"Mérida, Yucatán",Licenciatura,Lic. en Arquitectura,Matutino,2024-B
2022,UVA20229640,M,Mexicana,NA,2005-10-29,Reinscrito,Francisco De Montejo,Conalep Mérida,NA,Ingeniería,Ing. Civil,Vespertino,Enero-Junio
2022,UVA20226507,F,Mexicana,NA,2004-08-31,Nuevo,NA,NA,"Mérida, Yucatán",Ingeniería,Lic. en Admin. De Empresas,Vespertino,Agosto-Diciembre
2022,UVA20229234,F,NA,NA,2005-06-15,Nuevo,Itzimná,NA,Tizimín,Licenciatura,Ing. en Procesos De Manufactura,Matutino,Agosto-Diciembre
2022,UVA20224214,M,NA,Valladolid,2002-02-23,Nuevo,Francisco De Montejo,Prepa Abierta,Kanasín,Ingeniería,Lic. en Derecho,Vespertino,Agosto-Diciembre
2022,UVA20228727,NA,Mexicana,NA,1996-01-28,Equivalencia,Centro,NA,Umán,Ingeniería,Lic. en Odontología,Matutino,Agosto-Diciembre
2022,UVA20226042,NA,Mexicana,Mérida,1996-02-05,Repetidor,Centro,Preparatoria Estatal No. 1,NA,Licenciatura,Lic. en Criminología,Vespertino,2023-A
2022,UVA20225559,F,Mexicana,Tizimín,1997-01-31,Equivalencia,Centro,Conalep Mérida,Tizimín,Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2024-B
2022,UVA20227035,F,Mexicana,Tizimín,1998-01-16,Equivalencia,Francisco De Montejo,Conalep Mérida,Umán,Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2024-B
2022,UVA20225472,F,Mexicana,NA,2001-12-21,Equivalencia,Chuburná,Prepa Abierta,Tizimín,Ingeniería,Lic. en Gastronomía,Matutino,2024-B
2022,UVA20222453,NA,NA,Cancún,2001-06-13,Equivalencia,Centro,NA,Umán,Licenciatura,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20222995,NA,Mexicana,NA,1999-12-26,Repetidor,NA,NA,Tizimín,Licenciatura,Lic. en Diseño De Modas,Matutino,2023-A
2022,UVA20221502,F,NA,Tizimín,2001-05-03,Equivalencia,Itzimná,Prepa Abierta,Umán,Licenciatura,Lic. en Derecho,Matutino,2023-A
2022,UVA20223166,M,Mexicana,Valladolid,2001-11-09,Nuevo,Itzimná,NA,Kanasín,Licenciatura,Lic. en Arquitectura,Matutino,Agosto-Diciembre
2022,UVA20228802,M,Mexicana,Valladolid,1995-01-14,Reinscrito,Centro,Cbtis 95,Tizimín,Ingeniería,Lic. en Psicología,Matutino,Agosto-Diciembre
2022,UVA20221009,M,Mexicana,Valladolid,2004-05-31,Repetidor,Centro,Cbtis 95,Umán,Ingeniería,Lic. en Psicología,Vespertino,2023-A
2022,UVA20222699,F,NA,Tizimín,1999-10-13,Equivalencia,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Nutrición,Matutino,2024-B
2022,UVA20229222,M,Mexicana,Cancún,1996-12-08,Repetidor,Centro,NA,NA,Ingeniería,Lic. en Derecho,Matutino,2023-A
2022,UVA20224644,M,NA,Valladolid,1998-04-02,Reinscrito,Centro,NA,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
2022,UVA20221494,F,NA,Mérida,1995-05-14,Reinscrito,Itzimná,Prepa Abierta,Kanasín,Ingeniería,Ing. Civil,Matutino,2024-B
2022,UVA20227459,M,Mexicana,Tizimín,2005-04-20,Equivalencia,Chuburná,Conalep Mérida,Tizimín,Licenciatura,Lic. en Odontología,Vespertino,2024-B
2022,UVA20227811,M,Mexicana,Cancún,1996-11-27,Equivalencia,Centro,Cbtis 95,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
2022,UVA20221205,M,Mexicana,Valladolid,1999-03-08,Repetidor,Centro,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Odontología,Vespertino,2024-B
2022,UVA20227464,NA,Mexicana,Mérida,2001-06-04,Equivalencia,Centro,Cbtis 95,NA,Ingeniería,Lic. en Odontología,Vespertino,Agosto-Diciembre
2022,UVA20226723,F,Mexicana,Mérida,2004-12-24,Nuevo,Centro,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Contabilidad,Matutino,2024-B
2022,UVA20221220,F,NA,Mérida,1999-12-24,Repetidor,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Fisioterapia,Vespertino,2024-B
2022,UVA20226712,NA,NA,NA,2001-04-04,Equivalencia,Centro,NA,Umán,Ingeniería,Ing. Civil,Matutino,Enero-Junio
2022,UVA20221098,NA,NA,Tizimín,2005-11-18,Equivalencia,Itzimná,Cbtis 95,"Mérida, Yucatán",Ingeniería,Lic. en Criminología,Vespertino,2024-B
2022,UVA20228295,M,Mexicana,Mérida,2005-08-03,Reinscrito,Centro,NA,Kanasín,Licenciatura,Ing. Civil,Matutino,2024-B
2022,UVA20222626,NA,Mexicana,Valladolid,2005-11-10,Repetidor,Francisco De Montejo,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
2022,UVA20227383,M,NA,Mérida,1999-09-09,Equivalencia,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Admin. De Empresas,Matutino,2024-B
2022,UVA20224012,NA,NA,Tizimín,2002-08-16,Nuevo,Centro,Cbtis 95,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Vespertino,Agosto-Diciembre
2022,UVA20226706,F,NA,Tizimín,2000-01-14,Equivalencia,NA,Cbtis 95,NA,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
2022,UVA20224560,F,NA,Cancún,1999-09-23,Nuevo,Francisco De Montejo,NA,Tizimín,Ingeniería,Lic. en Odontología,Matutino,Enero-Junio
2022,UVA20226597,M,NA,Valladolid,2002-05-30,Equivalencia,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,Enero-Junio
2022,UVA20228561,M,Mexicana,Cancún,2005-01-12,Equivalencia,Chuburná,NA,"Mérida, Yucatán",Licenciatura,Lic. en Diseño De Modas,Matutino,2024-B
2022,UVA20222402,M,NA,Valladolid,2000-11-25,Repetidor,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Enfermería,Matutino,2023-A
2022,UVA20226033,M,Mexicana,Mérida,1998-06-07,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Gastronomía,Vespertino,2023-A
2022,UVA20229139,F,Mexicana,Mérida,1999-04-25,Equivalencia,Centro,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Matutino,2023-A
2022,UVA20226630,F,Mexicana,Cancún,1998-09-18,Repetidor,Chuburná,NA,Tizimín,Licenciatura,Ing. Civil,Matutino,Enero-Junio
2022,UVA20224903,F,Mexicana,Valladolid,1995-05-08,Repetidor,Itzimná,NA,Kanasín,Licenciatura,Lic. en Derecho,Vespertino,Enero-Junio
2022,UVA20224292,M,NA,Mérida,2004-07-04,Reinscrito,NA,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Criminología,Matutino,Enero-Junio
2022,UVA20229043,NA,Mexicana,Mérida,2001-12-10,Equivalencia,Francisco De Montejo,NA,Tizimín,Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2023-A
2022,UVA20222789,NA,Mexicana,Cancún,1999-11-05,Equivalencia,Centro,Conalep Mérida,Kanasín,Licenciatura,Lic. en Fisioterapia,Vespertino,Agosto-Diciembre
2022,UVA20227493,M,Mexicana,Valladolid,1995-06-18,Equivalencia,Francisco De Montejo,Prepa Abierta,Umán,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,2024-B
2022,UVA20223825,M,Mexicana,Tizimín,2004-10-11,Repetidor,Centro,Prepa Abierta,NA,Licenciatura,Lic. en Odontología,Vespertino,2023-A
2022,UVA20224427,M,NA,Cancún,1996-03-19,Reinscrito,Francisco De Montejo,Conalep Mérida,NA,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20221382,M,Mexicana,Valladolid,1996-02-17,Repetidor,Centro,NA,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Vespertino,2024-B
2022,UVA20223846,M,Mexicana,Tizimín,2003-04-29,Nuevo,Centro,NA,NA,Ingeniería,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
2022,UVA20221008,NA,Mexicana,Cancún,1996-07-24,Repetidor,Centro,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Lic. en Nutrición,Matutino,2024-B
2022,UVA20227379,NA,NA,Mérida,2004-11-04,Nuevo,Francisco De Montejo,Prepa Abierta,NA,Licenciatura,Lic. en Enfermería,Vespertino,2024-B
2022,UVA20223123,NA,NA,NA,1998-03-13,Nuevo,Centro,NA,Kanasín,Ingeniería,Ing. Civil,Vespertino,Enero-Junio
2022,UVA20221318,M,Mexicana,Cancún,1999-06-05,Reinscrito,Itzimná,Conalep Mérida,Umán,Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
2022,UVA20227797,F,NA,Cancún,1997-01-24,Reinscrito,Chuburná,Prepa Abierta,NA,Licenciatura,Lic. en Enfermería,Matutino,2024-B
2022,UVA20224538,F,NA,NA,1995-10-09,Reinscrito,NA,NA,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Matutino,Enero-Junio
2022,UVA20223185,M,Mexicana,Tizimín,1995-03-19,Repetidor,Centro,NA,Kanasín,Licenciatura,Lic. en Criminología,Vespertino,Agosto-Diciembre
2022,UVA20227418,NA,Mexicana,Tizimín,2001-03-06,Reinscrito,Centro,NA,Umán,Ingeniería,Lic. en Odontología,Matutino,2024-B
2022,UVA20221152,F,Mexicana,Valladolid,2000-05-30,Equivalencia,Centro,NA,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,2023-A
2022,UVA20221952,F,NA,NA,2004-12-01,Repetidor,Chuburná,NA,Umán,Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
2022,UVA20222412,F,Mexicana,Cancún,2004-07-24,Repetidor,Chuburná,NA,Tizimín,Licenciatura,Lic. en Admin. De Empresas,Vespertino,Agosto-Diciembre
2022,UVA20224161,M,NA,Mérida,2004-08-15,Reinscrito,Centro,NA,Umán,Licenciatura,Lic. en Nutrición,Vespertino,Agosto-Diciembre
2022,UVA20224389,F,Mexicana,Tizimín,2001-10-03,Equivalencia,Centro,NA,NA,Licenciatura,Lic. en Criminología,Matutino,2024-B
2022,UVA20222394,F,NA,Valladolid,1995-12-21,Repetidor,Centro,Conalep Mérida,Tizimín,Licenciatura,Lic. en Derecho,Matutino,2024-B
2022,UVA20227532,M,NA,Tizimín,2002-05-08,Reinscrito,Centro,Cbtis 95,Tizimín,Ingeniería,Lic. en Educación,Vespertino,Enero-Junio
2022,UVA20228703,F,NA,Cancún,2004-08-17,Nuevo,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20227979,M,Mexicana,NA,2004-06-29,Repetidor,NA,Conalep Mérida,Tizimín,Ingeniería,Lic. en Gastronomía,Vespertino,2024-B
2022,UVA20225205,F,Mexicana,NA,2002-09-19,Nuevo,Francisco De Montejo,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,Agosto-Diciembre
2022,UVA20224517,M,Mexicana,Mérida,2002-02-08,Repetidor,Centro,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Criminología,Matutino,Agosto-Diciembre
2022,UVA20227331,F,NA,Mérida,1996-12-23,Nuevo,NA,NA,Kanasín,Ingeniería,Lic. en Derecho,Vespertino,2023-A
2022,UVA20225958,M,Mexicana,Mérida,2002-11-23,Nuevo,Francisco De Montejo,NA,Umán,Licenciatura,Lic. en Fisioterapia,Matutino,2024-B
2022,UVA20225039,M,Mexicana,Tizimín,1995-07-21,Reinscrito,Itzimná,Prepa Abierta,Umán,Licenciatura,Ing. en Procesos De Manufactura,Vespertino,Agosto-Diciembre
2022,UVA20229425,NA,NA,Tizimín,1996-07-22,Equivalencia,Francisco De Montejo,Cbtis 95,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
2022,UVA20222297,M,Mexicana,Valladolid,2005-10-09,Repetidor,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,2023-A
2022,UVA20228140,F,NA,Cancún,1996-08-18,Reinscrito,Centro,NA,NA,Licenciatura,Ing. en Procesos De Manufactura,Matutino,2024-B
2022,UVA20222772,F,NA,Valladolid,2000-12-07,Repetidor,Centro,NA,"Mérida, Yucatán",Licenciatura,Lic. en Diseño De Modas,Matutino,2024-B
2022,UVA20226863,F,Mexicana,NA,1999-01-02,Repetidor,Centro,NA,Kanasín,Licenciatura,Lic. en Enfermería,Vespertino,Enero-Junio
2022,UVA20223330,F,Mexicana,Valladolid,2004-08-31,Equivalencia,Itzimná,Cbtis 95,Umán,Ingeniería,Lic. en Gastronomía,Matutino,Agosto-Diciembre
2022,UVA20226991,NA,Mexicana,Mérida,1998-05-27,Reinscrito,Itzimná,Cbtis 95,Umán,Licenciatura,Lic. en Fisioterapia,Matutino,2024-B
2022,UVA20223877,M,Mexicana,Tizimín,2004-07-19,Repetidor,Chuburná,NA,Tizimín,Ingeniería,Lic. en Diseño De Modas,Vespertino,2024-B
2022,UVA20225035,M,NA,NA,1998-11-17,Equivalencia,Centro,Cbtis 95,"Mérida, Yucatán",Licenciatura,Lic. en Diseño De Modas,Matutino,Agosto-Diciembre
2022,UVA20221848,M,Mexicana,Tizimín,2002-05-30,Reinscrito,Francisco De Montejo,NA,"Mérida, Yucatán",Licenciatura,Lic. en Contabilidad,Vespertino,2024-B
2022,UVA20229366,F,Mexicana,Cancún,1995-03-16,Repetidor,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Criminología,Matutino,2024-B
2022,UVA20225255,M,Mexicana,Mérida,2004-08-18,Repetidor,Chuburná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2024-B
2022,UVA20227128,M,Mexicana,NA,1995-11-11,Equivalencia,NA,Prepa Abierta,Tizimín,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
2022,UVA20228960,F,NA,NA,2002-06-14,Nuevo,Francisco De Montejo,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,2023-A
2022,UVA20221559,NA,Mexicana,Cancún,2001-11-25,Reinscrito,Centro,NA,Umán,Licenciatura,Ing. Civil,Vespertino,2024-B
2022,UVA20224137,F,Mexicana,Mérida,1995-09-07,Reinscrito,Itzimná,NA,NA,Ingeniería,Lic. en Enfermería,Vespertino,2024-B
2022,UVA20225470,M,NA,NA,1998-12-24,Nuevo,Itzimná,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Criminología,Matutino,2023-A
2022,UVA20228845,F,NA,NA,2001-08-19,Repetidor,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Admin. De Empresas,Vespertino,Enero-Junio
2022,UVA20225439,F,Mexicana,NA,2001-09-23,Nuevo,Centro,Preparatoria Estatal No. 1,NA,Licenciatura,Lic. en Psicología,Vespertino,2024-B
2022,UVA20228025,F,NA,Tizimín,1999-09-11,Reinscrito,Chuburná,NA,Tizimín,Licenciatura,Lic. en Contabilidad,Vespertino,2023-A
2022,UVA20227333,M,Mexicana,Mérida,2004-02-12,Repetidor,NA,NA,Tizimín,Licenciatura,Lic. en Educación,Matutino,2024-B
2022,UVA20222296,M,Mexicana,NA,2000-05-02,Nuevo,NA,Conalep Mérida,NA,Licenciatura,Lic. en Gastronomía,Vespertino,Enero-Junio
2022,UVA20229340,M,NA,NA,2004-06-26,Nuevo,Itzimná,NA,Kanasín,Ingeniería,Lic. en Enfermería,Vespertino,2024-B
2022,UVA20225020,F,Mexicana,Mérida,1996-09-02,Reinscrito,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,2023-A
2022,UVA20224343,F,Mexicana,Mérida,2002-09-08,Reinscrito,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Criminología,Matutino,2024-B
2022,UVA20227905,F,NA,Mérida,2002-01-11,Nuevo,Chuburná,Conalep Mérida,Tizimín,Ingeniería,Lic. en Arquitectura,Matutino,2024-B
2022,UVA20222933,M,NA,Cancún,1998-04-07,Nuevo,Centro,Conalep Mérida,Kanasín,Licenciatura,Lic. en Educación,Vespertino,2024-B
2022,UVA20225148,F,NA,Cancún,2005-05-01,Nuevo,Itzimná,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Lic. en Criminología,Vespertino,Enero-Junio
2022,UVA20221049,F,Mexicana,Tizimín,1997-05-19,Repetidor,Chuburná,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Educación,Vespertino,2023-A
2022,UVA20228467,NA,NA,Tizimín,1996-11-30,Equivalencia,Chuburná,Conalep Mérida,NA,Ingeniería,Lic. en Diseño De Modas,Vespertino,2024-B
2022,UVA20226645,NA,Mexicana,Valladolid,2003-06-23,Equivalencia,Centro,NA,Tizimín,Ingeniería,Lic. en Contabilidad,Vespertino,Enero-Junio
2022,UVA20221658,M,NA,Cancún,2000-08-27,Nuevo,Centro,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Derecho,Vespertino,Agosto-Diciembre
2022,UVA20222888,M,Mexicana,Mérida,2002-01-01,Repetidor,Chuburná,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Gastronomía,Matutino,2024-B
2022,UVA20227997,M,Mexicana,Valladolid,2004-12-01,Reinscrito,Francisco De Montejo,Conalep Mérida,Kanasín,Licenciatura,Lic. en Nutrición,Vespertino,2023-A
2022,UVA20227244,F,NA,Tizimín,2005-05-12,Equivalencia,Centro,Prepa Abierta,NA,Ingeniería,Lic. en Nutrición,Vespertino,Enero-Junio
2022,UVA20226675,F,NA,Mérida,2004-03-27,Repetidor,Francisco De Montejo,NA,Kanasín,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,Agosto-Diciembre
2022,UVA20227969,F,NA,Cancún,2002-12-22,Repetidor,Centro,Cbtis 95,NA,Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2022,UVA20222003,NA,NA,Cancún,1998-01-27,Nuevo,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Vespertino,2023-A
