anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2018,1817046,M,Mexicana,Chihuahua,2003-04-22,Repetidor,Emiliano Zapata Sur,Conrado Menendez Diaz,"Av Fidel Velázquez 849, 97169 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1813012,M,Mexicana,Puebla,2005-06-14,Nuevo,Pensiones,Cecyte,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",Licenciatura,Nutrición,Vespertino,Septiembre-Diciembre
2018,1809038,F,Mexicana,Sinaloa,1997-04-28,Nuevo,Jardines Del Norte,Pronace,"Calle 62 #685 X 45 Y 43, Fracc. Pedregales, C.p. 97300, Cd. Caucel",Licenciatura,Enfermería,Matutino,Mayo-Agosto
2018,1815011,M,Mexicana,Monterrey,2001-08-17,Reinscrito,Mayapán,Cema,"Fracc, C. 27 150, San Miguel, 97140 Mérida, Yuc.",Ingeniería,Psicología,Vespertino,Enero-Abril
2018,1817006,M,Mexicana,Veracruz,2002-02-24,Nuevo,Francisco De Montejo,Cobach Cozumel,"50 Avenida Sur, C. 27 Sur, San Miguel I, 77666 Cozumel, Q.r.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817048,M,Mexicana,San Lorenzo,1996-01-03,Nuevo,Centro,Universidad Cnci,"Calle 56 No. 508 Altos Centro, Mérida",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1812016,M,Mexicana,Chihuahua,2005-08-29,Nuevo,Chuburná De Hidalgo,Preparatoria Mexico,"C. 72 453, 97000 Mérida, Yucatán",Licenciatura,Contabilidad,Matutino,Mayo-Agosto
2018,1817028,M,Mexicana,Tamaulipas,1996-12-26,Nuevo,Montes De Amé,Uvm,"Calle 79 500, Dzityá Polígono, 97302 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1831003,F,Mexicana,Canada,2003-04-18,Nuevo,García Ginerés,Cobay Kimbila,"Calle 13 0 S/n Kimbilá, Yuc.",Licenciatura,Educación,Vespertino,Septiembre-Diciembre
2018,1817042,F,Mexicana,Yucatán,2000-03-27,Equivalencia,Altabrisa,Preparatoria 7,"Calle 12, 97149 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817035,M,Mexicana,Baja California,2000-02-27,Reinscrito,Francisco De Montejo,Centro Educativo Siglo Xxi,"C. 21 216, Entre 60 Y 62, Zona Dorada Ii, 97226 Mérida, Yuc.",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817039,F,Mexicana,Michoacán,1996-12-04,Equivalencia,San Ramón Norte,San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817040,M,Mexicana,Tamaulipas,2000-01-25,Repetidor,Chuburná De Hidalgo,Preparatoria 11,"Calle 59-c Lote 950, 97000 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1815021,M,Mexicana,San Lorenzo,2003-05-23,Equivalencia,Itzimná,Victor Manuel Cervera Pacheco,"C. 12-d 2a, 97370 Kanasín, Yucatán",Ingeniería,Psicología,Matutino,Enero-Abril
2018,1817003,F,Mexicana,Michoacán,2001-08-19,Nuevo,Dzityá,Prepa 1,"En Cil-uady, Calle 41 Entre 14, 97150 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1808030,M,Mexicana,Campeche,1999-01-08,Reinscrito,García Ginerés,Cobay Ticul,"C. 41 X 24 Y 24a Col. Santiago, 97370 Kanasín, Yucatán",Ingeniería,Derecho,Matutino,Enero-Abril
2018,1817033,M,Mexicana,Puebla,2001-04-19,Equivalencia,Altabrisa,Cobatab,"2000,, Av. Paseo La Choca 100, Parque Tabasco, 86035 Villahermosa, Tab.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817011,F,Mexicana,Puebla,2002-01-15,Nuevo,Montes De Amé,Servicio Nacional De Bachillerato En Linea,N/a,Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817030,F,Mexicana,Tamaulipas,2003-01-21,Equivalencia,Pensiones,Bachillerato Comunitario Samahil,"97810 Samahil, Yuc.",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1816023,M,Mexicana,San Lorenzo,2002-05-03,Repetidor,Itzimná,Cobay Ticul,"C. 41 X 24 Y 24a Col. Santiago, 97370 Kanasín, Yucatán",Licenciatura,Criminología,Vespertino,Enero-Abril
2018,1820001,M,Mexicana,Chiapas,1997-10-24,Equivalencia,Xoclán,Ineve,"S. Lorenzo 141, Tlacoquemecatl Del Valle, Benito Juárez, 03200 Ciudad De México, México",Ingeniería,Arquitectura,Vespertino,Mayo-Agosto
2018,1817030,F,Mexicana,Canada,1996-01-26,Reinscrito,Campestre,Universidad Autonoma Del Carmen,"C. 56 4, Benito Juárez, 24180 Cdad. Del Carmen, Camp.",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1816038,F,Mexicana,Aguascalientes,2002-04-11,Repetidor,Bojórquez,Cobay Baca,"Calle 26 No. 107 Int. 0sn, Villa Baca, Baca, Yucatán",Licenciatura,Criminología,Matutino,Septiembre-Diciembre
2018,1813028,M,Mexicana,Chiapas,1999-03-21,Reinscrito,Bojórquez,Preparatoria Libre,"Calle Benito Juárez, Av. Soledad 707, 78430 Soledad De Graciano Sánchez, S.l.p.",Ingeniería,Nutrición,Matutino,Mayo-Agosto
2018,1817005,M,Mexicana,Chiapas,2003-11-20,Equivalencia,Mayapán,Cobay Seye,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.p. 97570.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1835040,M,Mexicana,Chiapas,2002-10-05,Reinscrito,Altabrisa,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Licenciatura,Derecho,Vespertino,Enero-Abril
2018,1817036,M,Mexicana,Tamaulipas,1997-12-09,Repetidor,México,Preparatoria Lafayette,"Calle 35 No. Sn, Colonia Cuauhtemoc, Ciudad Del Carmen, Carmen, Campeche C.p. 24170",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817046,M,Mexicana,Chiapas,1995-01-06,Nuevo,Brisas,Jose Maria Morelos Y Pavon,"Calle 15 Poniente 109, 97190 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817011,M,Mexicana,Ciudad De Mexico,2000-06-28,Equivalencia,Chuburná De Hidalgo,Cetmar-progreso,"C. 83 681f, 97320 Progreso, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817005,M,Mexicana,Campeche,1996-01-31,Reinscrito,Mayapán,Cobay Tixpeual,"C. 25 Entre 17 Y 19, 97386 Tixpéhual, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1816012,F,Mexicana,Quintana Roo,1999-04-18,Reinscrito,San Ramón Sur,Instituto Patria,"Periférico Norte Km. 2.5, San Ramón Nte, 97117 Mérida, Yucatán",Licenciatura,Criminología,Vespertino,Septiembre-Diciembre
2018,1825011,F,Mexicana,Tamaulipas,2005-05-02,Equivalencia,Francisco De Montejo,Universidad Vizcaya De Las Américas,"Calle 33 #140 Entre Calle 20 A Y 22 Col, Chuburná De Hidalgo, 97205 Mérida, Yuc.",Ingeniería,Nutrición,Matutino,Mayo-Agosto
2018,1801044,F,Mexicana,Quintana Roo,1996-09-06,Reinscrito,Juan Pablo Ii,San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Licenciatura,Arquitectura,Vespertino,Mayo-Agosto
2018,1817047,M,Mexicana,Sinaloa,1996-12-03,Equivalencia,Ciudad Caucel,Jose Maria Morelos Y Pavon,"Calle 15 Poniente 109, 97190 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817045,M,Mexicana,Aguascalientes,1999-07-07,Nuevo,San Ramón Norte,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817002,F,Mexicana,Veracruz,1996-11-23,Equivalencia,Mayapán,Inci - Aleman,"Calle 31-a 520, 97140 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1816043,M,Mexicana,Canada,2000-12-27,Reinscrito,Pensiones,Ibcey,"Calle 31b #360 X 26 Y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Ingeniería,Criminología,Matutino,Septiembre-Diciembre
2018,1817048,M,Mexicana,Monterrey,1995-07-08,Nuevo,Mulsay,Preparatoria No. 8,"C. 51, Francisco De Montejo Ii X 58 Y 60, 97203 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817014,F,Mexicana,Sinaloa,1995-10-23,Reinscrito,Ciudad Caucel,Preparatoria Lafayette,"Calle 35 No. Sn, Colonia Cuauhtemoc, Ciudad Del Carmen, Carmen, Campeche C.p. 24170",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1809038,F,Mexicana,Aguascalientes,2004-09-01,Nuevo,San Antonio Kaua,Preparatoria Libre,"Calle Benito Juárez, Av. Soledad 707, 78430 Soledad De Graciano Sánchez, S.l.p.",Licenciatura,Enfermería,Vespertino,Septiembre-Diciembre
2018,1809001,F,Mexicana,Tamaulipas,2003-05-10,Equivalencia,Temozón Norte,Cbtis 80,"Calle 27 369, Edesio Carrillo Puerto, 97430 Motul De Carrillo, 97430",Licenciatura,Enfermería,Vespertino,Mayo-Agosto
2018,1817023,M,Mexicana,Sinaloa,1998-10-09,Reinscrito,Dolores Otero,Cobay Chicxulub Pueblo,"Calle 12 X 15 Y 17 Carretera Hacienda Guadalupe, 97340 Chicxulub, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817014,F,Mexicana,Chiapas,2002-01-17,Repetidor,Mayapán,Universidad Vizcaya De Las Américas,"Calle 33 #140 Entre Calle 20 A Y 22 Col, Chuburná De Hidalgo, 97205 Mérida, Yuc.",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1816038,F,Mexicana,Baja California,1995-12-01,Equivalencia,Dzityá,Centro Escolar Rochavi,"C. 76 11-a'-1, Residencial Pensiones Vi, 97217 Mérida, Yuc.",Licenciatura,Criminología,Vespertino,Enero-Abril
2018,1817011,M,Mexicana,Aguascalientes,1995-09-01,Equivalencia,Chuburná De Hidalgo,Betancourt - Brisas,"Calle 25 S/n, Brisas Del Pasaje, 97144 Mérida, Yuc.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817026,F,Mexicana,San Lorenzo,2002-01-27,Repetidor,Wallis,Cobay Tekit,"Calle 21 Entre Calle 44, Tekit, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1802043,F,Mexicana,Canada,1996-08-28,Reinscrito,San Ramón Norte,Cobay Ticul,"C. 41 X 24 Y 24a Col. Santiago, 97370 Kanasín, Yucatán",Licenciatura,Educación,Vespertino,Mayo-Agosto
2018,1816028,M,Mexicana,Campeche,1995-01-15,Repetidor,Brisas,Colegio De Bachilleres Del Estado De Campeche,"Calle Castillo Oliver No. 14, Entre Lorenzo Alfaro Alomía Y Avenida Miguel Alemán Área Ah-kim-pech, C.p. 24014, San Francisco De Campeche, Campeche",Ingeniería,Criminología,Vespertino,Mayo-Agosto
2018,1817014,M,Mexicana,Veracruz,1999-09-30,Nuevo,Jardines Del Norte,Cobay Dzidzantun,"Calle 23, Entre 20 Y 22 S/n. Colonia Emiliano Zapata, Dzidzantún",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817038,M,Mexicana,Veracruz,2000-09-30,Nuevo,Nueva Kukulcán,Cobay Cacalchen,"Calle 19 91, Ciudad Ninguno, Cacalchén, Yucatán. Cp. 97460",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817012,M,Mexicana,Canada,1997-12-08,Nuevo,Altabrisa,Prepa 1,"En Cil-uady, Calle 41 Entre 14, 97150 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817026,M,Mexicana,Michoacán,1999-10-10,Nuevo,Mulsay,Preparatoria Mexico,"C. 72 453, 97000 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1808043,F,Mexicana,Michoacán,1995-05-09,Equivalencia,Xoclán,Colegio San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Ingeniería,Derecho,Vespertino,Enero-Abril
2018,1817044,M,Mexicana,San Lorenzo,2003-01-15,Equivalencia,Miguel Alemán,Preparatoria Estatal 2,"Calle 20 Pedregales De Tanlum Mérida, Yucatán Cp. 97210",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817020,M,Mexicana,Baja California,1996-12-20,Nuevo,Chuburná De Hidalgo,Ceic Playa Del Carmen,"Calle 22 Nte, Entre 50 Y, Calle 55 Pte. &, Ejidal, 77712 Playa Del Carmen, Q.r.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817042,F,Mexicana,Puebla,1999-07-09,Equivalencia,México,Colegio Yucatan,"Calle 26 #254 X 37, Limones, Cp 97219, Mérida, Yucatán, México.",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1804020,M,Mexicana,Michoacán,1998-06-15,Repetidor,San Ramón Sur,Cobay Yaxcaba,"C. 22, 97920 Yaxcabá, Yuc.",Ingeniería,Gastronomía,Vespertino,Mayo-Agosto
2018,1804032,F,Mexicana,Monterrey,2004-10-14,Equivalencia,Itzimná,Cobay Tekit,"Calle 21 Entre Calle 44, Tekit, Yucatán",Licenciatura,Gastronomía,Matutino,Enero-Abril
2018,1817016,F,Mexicana,Ciudad De Mexico,2002-02-11,Nuevo,Pensiones,Instituto Patria,"Periférico Norte Km. 2.5, San Ramón Nte, 97117 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1809049,F,Mexicana,Quintana Roo,2000-12-10,Reinscrito,Juan Pablo Ii,Cum,"Calle 5 X 18 S/n, 97133 Mérida, Yucatán",Licenciatura,Enfermería,Vespertino,Septiembre-Diciembre
2018,1820031,M,Mexicana,Puebla,1999-11-27,Equivalencia,Brisas,Cecyte,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",Ingeniería,Arquitectura,Matutino,Mayo-Agosto
2018,1828001,M,Mexicana,Aguascalientes,1999-11-16,Reinscrito,Pensiones,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Psicología,Matutino,Septiembre-Diciembre
2018,1817009,M,Mexicana,Campeche,2005-11-10,Reinscrito,Juan Pablo Ii,Colegio Educacion Y Patria,"Calle 64 X 57 Y 59 No.485, Centro, 97000 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1802039,M,Mexicana,San Lorenzo,2002-04-04,Equivalencia,Itzimná,Josefina Rosado De Patron,"Calle 67, No. 437 Entre Calle 40 Y Calle 38, Mérida, Yucatán",Ingeniería,Educación,Vespertino,Enero-Abril
2018,1837038,M,Mexicana,Aguascalientes,1997-12-04,Equivalencia,México,Cbtis 126 Campeche,"24902, Calle 22-a 4100, Fátima, 24902 Calkiní, Camp.",Ingeniería,Ingeniería Civil,Vespertino,Enero-Abril
2018,1817026,M,Mexicana,Veracruz,2003-04-10,Equivalencia,Ciudad Caucel,Preparatoria Libre,"Calle Benito Juárez, Av. Soledad 707, 78430 Soledad De Graciano Sánchez, S.l.p.",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817022,M,Mexicana,Aguascalientes,1998-11-30,Reinscrito,Wallis,Preparatoria Modelo,"Paseo De Montejo No.444, Centro, 97000 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1808010,M,Mexicana,Ciudad De Mexico,2004-07-19,Nuevo,Las Américas,Acuerdo 286,Na,Licenciatura,Derecho,Matutino,Septiembre-Diciembre
2018,1836024,M,Mexicana,Canada,1998-03-05,Reinscrito,Nueva Kukulcán,Ceeac,"C. 60 316-por 27 Y 29, Señorial, 97059 Mérida, Yuc.",Ingeniería,Gastronomía,Matutino,Mayo-Agosto
2018,1817049,F,Mexicana,Chiapas,1995-02-22,Repetidor,Campestre,Preparatoria Lafayette,"Calle 35 No. Sn, Colonia Cuauhtemoc, Ciudad Del Carmen, Carmen, Campeche C.p. 24170",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817038,F,Mexicana,Campeche,1996-08-16,Repetidor,Ciudad Caucel,Siglo Xxi,"Calle 21 216, Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1837011,F,Mexicana,Canada,2001-04-27,Reinscrito,Mayapán,Mexicana Del Mayab,"Calle 61 322, 97169 Mérida, Yucatán",Ingeniería,Ingeniería Civil,Matutino,Mayo-Agosto
2018,1817017,F,Mexicana,Yucatán,2003-03-24,Reinscrito,Francisco De Montejo,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817009,F,Mexicana,Ciudad De Mexico,2000-03-18,Nuevo,San Ramón Sur,Preparatoria Estatal 2,"Calle 20 Pedregales De Tanlum Mérida, Yucatán Cp. 97210",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817017,F,Mexicana,Tamaulipas,1998-04-17,Equivalencia,Juan Pablo Ii,Preparatoria 4,"En Calle 20 S/n, Colonia Ninguno, Cansahcab, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817022,F,Mexicana,Veracruz,2004-12-23,Nuevo,Bojórquez,Preparatoria Estatal #10 Rubén H. Rodríguez Moguel,"Calle 59, S/n 102-a Y 106, Cd Caucel, 97314 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1812001,M,Mexicana,Tamaulipas,2001-12-19,Repetidor,Brisas,San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Ingeniería,Contabilidad,Vespertino,Septiembre-Diciembre
2018,1837046,M,Mexicana,Puebla,1996-09-12,Repetidor,Jardines Del Norte,Upav Veracruz,"Calle Guillermo Prieto 8, Xalapa Veracruz De Ignacio De La Llave",Licenciatura,Ingeniería Civil,Vespertino,Mayo-Agosto
2018,1837042,F,Mexicana,Sinaloa,2001-11-21,Equivalencia,Emiliano Zapata Sur,Colegio Bachilleres Tabasco,"Av. Paseo La Choca 100, Multiochenta, 86085 Villahermosa, Tab.",Ingeniería,Ingeniería Civil,Matutino,Septiembre-Diciembre
2018,1835033,M,Mexicana,Tamaulipas,1999-05-12,Equivalencia,San Ramón Sur,Republica De Mexico,"Calle 72 Av. Reforma #453 X 51 Y 53, Centro, Cp 97000, Mérida, Yucatán",Licenciatura,Derecho,Vespertino,Enero-Abril
2018,1820026,M,Mexicana,Michoacán,2005-03-29,Nuevo,Brisas,Luis Pasteur - Campeche,"Gobernadores No. 295 Huanal, 24070 Campeche, Campeche",Ingeniería,Arquitectura,Matutino,Mayo-Agosto
2018,1809021,M,Mexicana,Chihuahua,2001-01-07,Reinscrito,Jardines Del Norte,Cobay Tekax,"Calle 55 S/n X 78 Y 84 Fraccionamiento Vivah, 97970 Tekax, Yucatán",Ingeniería,Enfermería,Matutino,Enero-Abril
2018,1817008,F,Mexicana,Veracruz,2005-05-16,Reinscrito,Jardines Del Norte,Cobay Abala,"Unnamed Road, 97825 Abalá, Yuc.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817014,F,Mexicana,Chihuahua,1999-12-29,Nuevo,Mulsay,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817017,M,Mexicana,Chihuahua,2000-08-09,Reinscrito,México,Colegio De Bachilleres Plantel Cozumel,"50 Avenida Sur, C. 27 Sur, San Miguel I, Cozumel, Q.r.",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1815040,F,Mexicana,Tabasco,2001-12-19,Repetidor,México,Prepa 4 Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yucatán",Licenciatura,Psicología,Matutino,Enero-Abril
2018,1835003,M,Mexicana,San Lorenzo,1999-10-31,Repetidor,Temozón Norte,Colegio Manuel Sanchez Marmol,"Carlos Alberto Madrazo 90, 86800 Teapa, Tabasco",Licenciatura,Derecho,Matutino,Mayo-Agosto
2018,1816005,M,Mexicana,Campeche,1999-05-03,Equivalencia,Xoclán,Preparatoria Juventus,"Calle 65 543.a, Parque Santiago, Centro, 97000 Mérida, Yucatán",Ingeniería,Criminología,Vespertino,Septiembre-Diciembre
2018,1817021,M,Mexicana,Canada,1998-04-26,Equivalencia,Jardines Del Norte,Cobay Chicxulub Pueblo,"Calle 12 X 15 Y 17 Carretera Hacienda Guadalupe, 97340 Chicxulub, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1810037,F,Mexicana,Chihuahua,2001-03-23,Equivalencia,Mulsay,Cobay Tecoh,"Calle 28 Carretera Tecoh - Telchaquillo, Tecoh, Yucatán",Ingeniería,Fisioterapia,Vespertino,Septiembre-Diciembre
2018,1809038,F,Mexicana,Puebla,2000-12-19,Equivalencia,Montes De Amé,Preparatoria Muna,"Calle 19, Colonia Ninguno, Municipio Muna, Yucatán, C.p. 97840",Ingeniería,Enfermería,Matutino,Enero-Abril
2018,1806028,F,Mexicana,Michoacán,2000-02-17,Nuevo,San Ramón Norte,Prepa 4 Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yucatán",Licenciatura,Diseño De Modas,Vespertino,Mayo-Agosto
2018,1817041,F,Mexicana,Sinaloa,2005-05-16,Reinscrito,Juan Pablo Ii,Colegio San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817022,F,Mexicana,San Lorenzo,2001-02-05,Reinscrito,Las Américas,Alianz Comunidad Estudiantil,"Calle 24 No 318 Y 320, San Pedro Cholul, 97138 Mérida, Yuc.",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817049,F,Mexicana,Campeche,2001-11-07,Nuevo,Xoclán,Universidad Cnci,"Calle 56 No. 508 Altos Centro, Mérida",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1801033,M,Mexicana,Aguascalientes,2001-04-24,Nuevo,Emiliano Zapata Sur,Felipe Escalante Ruz - Brisas,"97115 Mérida, Yucatán·",Ingeniería,Arquitectura,Vespertino,Enero-Abril
2018,1817005,M,Mexicana,Aguascalientes,1996-11-02,Reinscrito,Wallis,Prepa 4 Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817013,M,Mexicana,Tamaulipas,2001-12-27,Repetidor,San Antonio Kaua,Mahatma Gandhi,"Calle 25b X 10 Colonia Lázaro Cárdenas 421, 97219 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817027,M,Mexicana,Canada,2000-03-21,Repetidor,Jardines Del Norte,Bachillerato En Linea Uady,Na,Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817003,F,Mexicana,Tabasco,1997-11-14,Repetidor,Brisas,Mexicana Del Mayab,"Calle 61 322, 97169 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817022,M,Mexicana,Tabasco,1999-09-14,Nuevo,Campestre,Cobay Chicxulub Pueblo,"Calle 12 X 15 Y 17 Carretera Hacienda Guadalupe, 97340 Chicxulub, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817031,F,Mexicana,Chiapas,2005-04-08,Equivalencia,Centro,Cobay Tecoh,"Calle 28 Carretera Tecoh - Telchaquillo, Tecoh, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1832004,F,Mexicana,Quintana Roo,1997-09-27,Nuevo,Itzimná,Preparatoria Libre,"Calle Benito Juárez, Av. Soledad 707, 78430 Soledad De Graciano Sánchez, S.l.p.",Ingeniería,Contabilidad,Matutino,Enero-Abril
2018,1816022,M,Mexicana,Puebla,2003-05-14,Repetidor,Itzimná,Preparatoria Estatal No. 9,"Yuc 31, 97880 Oxkutzcab, Yucatán",Ingeniería,Criminología,Vespertino,Mayo-Agosto
2018,1816004,M,Mexicana,Sinaloa,2004-03-01,Equivalencia,Wallis,Cecyte,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",Licenciatura,Criminología,Vespertino,Septiembre-Diciembre
2018,1815005,F,Mexicana,Ciudad De Mexico,2001-07-26,Reinscrito,Bojórquez,Gonzalo Camara Zavala,"Calle 60 602, Col. Centro, Cp 97000, Mérida, Yucatán",Licenciatura,Psicología,Vespertino,Mayo-Agosto
2018,1802024,M,Mexicana,Campeche,2001-03-07,Reinscrito,Centro,Victor J. Manzanilla J. - Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yuc.",Ingeniería,Educación,Matutino,Septiembre-Diciembre
2018,1817010,M,Mexicana,Puebla,1996-08-22,Reinscrito,San Ramón Sur,Universidad Autonoma Del Carmen,"C. 56 4, Benito Juárez, 24180 Cdad. Del Carmen, Camp.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817009,F,Mexicana,Canada,2003-07-14,Reinscrito,Bojórquez,Preparatoria Estatal 2,"Calle 20 Pedregales De Tanlum Mérida, Yucatán Cp. 97210",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817001,F,Mexicana,Veracruz,2001-10-23,Equivalencia,Emiliano Zapata Sur,Cobay Tecoh,"Calle 28 Carretera Tecoh - Telchaquillo, Tecoh, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1810036,F,Mexicana,Chiapas,2002-10-21,Equivalencia,Xoclán,Francisco De Montejo Y Leon,"Calle 47 No. 514-a X 62 Y 64 Col. Centro C.p. 97000, Mérida, Yucatán",Licenciatura,Fisioterapia,Matutino,Septiembre-Diciembre
2018,1809048,M,Mexicana,Michoacán,2003-07-05,Reinscrito,García Ginerés,Colegio Bachilleres De Tabasco 46,"Villa Las Flores, 86780 Jonuta, Tab.",Licenciatura,Enfermería,Vespertino,Septiembre-Diciembre
2018,1808038,M,Mexicana,Veracruz,1999-11-27,Repetidor,Juan Pablo Ii,Universidad De Mundo Maya,"Calle 51 Por 50 Y 48 #472 Col. Centro, C.p.97000, Mérida, Yucatán",Licenciatura,Derecho,Vespertino,Mayo-Agosto
2018,1817045,F,Mexicana,Campeche,2001-04-21,Repetidor,San Antonio Kaua,Pronace,"Calle 62 #685 X 45 Y 43, Fracc. Pedregales, C.p. 97300, Cd. Caucel",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817031,M,Mexicana,Canada,2004-01-10,Repetidor,Las Américas,Ricardo Flores Magón,"Calle 21 102b X 20 Y 22, 97400 Telchac, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817039,F,Mexicana,Yucatán,1995-04-27,Nuevo,Wallis,Preparatoria Estatal No. 8,"C. 51, Francisco De Montejo Ii X 58 Y 60, 97203 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817041,F,Mexicana,Aguascalientes,1997-07-08,Reinscrito,Ciudad Caucel,Cetis 68,"Av. Aquiles Serdán 964, Tabachines, 81257 Los Mochis, Sin.",Ingeniería,Odontología,Matutino,Agosto-Diciembre
