anio,matricula,edad,sexo,carrera,modalidad,tipo_ciclo,ciclo,periodo
2024,332024021,25,Masculino,Diseño de Modas,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,332024022,25,Femenino,Diseño de Modas,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,332024023,28,Masculino,Diseño de Modas,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,332024024,29,Masculino,Diseño de Modas,Mixto/Sabatino,Cuatrimestral,Enero-Abril,4
2024,332024025,51,Femenino,Diseño de Modas,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,062024001,19,Masculino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,062024002,19,Masculino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,062024003,19,Masculino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,062024004,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,062024005,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,062024006,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,062024007,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,062024008,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,062024009,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,062024010,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,062024011,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,062024012,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,062024013,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,062024014,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,062024015,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,062024016,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,062024017,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,062024018,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,062024019,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,062024020,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,062024021,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,062024022,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,062024023,19,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,062024024,20,Masculino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,062024025,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,062024026,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,062024027,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,062024028,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,062024029,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,062024030,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,062024031,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,062024032,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,062024033,20,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,062024034,21,Masculino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,062024035,21,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,062024036,21,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,062024037,21,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,062024038,21,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,062024039,21,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,062024040,22,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,062024041,22,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,062024042,22,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,062024043,23,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,062024044,24,Masculino,Diseño de Modas,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,062024045,26,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,062024046,48,Femenino,Diseño de Modas,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,092024001,17,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,092024002,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,092024003,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,092024004,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,092024005,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024006,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,092024007,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024008,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,092024009,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,092024010,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024011,19,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,092024012,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,092024013,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024014,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024015,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,092024016,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024017,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024018,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,092024019,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,092024020,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,092024021,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,092024022,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024023,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,092024024,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,092024025,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,092024026,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,092024027,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024028,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,092024029,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024030,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,092024031,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024032,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,092024033,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,092024034,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,092024035,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024036,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,092024037,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,092024038,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,092024039,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024040,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,092024041,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,092024042,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,092024043,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024044,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,092024045,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,092024046,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,092024047,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,092024048,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,092024049,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,092024050,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,092024051,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,092024052,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,092024053,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,092024054,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,092024055,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024056,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024057,19,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024058,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,092024059,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024060,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,092024061,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,092024062,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024063,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,092024064,20,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,092024065,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,092024066,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,092024067,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024068,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,092024069,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,092024070,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,092024071,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,092024072,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024073,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,092024074,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,092024075,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,092024076,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024077,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,092024078,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024079,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,092024080,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024081,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,092024082,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,092024083,20,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,092024084,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,092024085,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,092024086,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,092024087,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,092024088,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,092024089,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024090,21,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024091,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,092024092,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024093,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,092024094,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,092024095,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,092024096,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024097,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,092024098,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024099,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024100,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024101,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,092024102,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024103,21,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,092024104,22,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,092024105,22,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,092024106,22,Femenino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,092024107,22,Femenino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,092024108,23,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,092024109,23,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,092024110,23,Masculino,Enfermería,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,092024111,24,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,092024112,25,Masculino,Enfermería,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,092024113,38,Masculino,Enfermería,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024001,17,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,102024002,17,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,102024003,17,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,102024004,17,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,102024005,17,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,102024006,17,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024007,17,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,102024008,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,102024009,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,102024010,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024011,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,102024012,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,102024013,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,102024014,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,102024015,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024016,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024017,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024018,19,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,102024019,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024020,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,102024021,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024022,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,102024023,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,102024024,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,102024025,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,102024026,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,102024027,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,102024028,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,102024029,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,102024030,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,102024031,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,102024032,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,102024033,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,102024034,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,102024035,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,102024036,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,102024037,19,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024038,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,102024039,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,102024040,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,102024041,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,102024042,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,102024043,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,102024044,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,102024045,20,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,102024046,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,102024047,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024048,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,102024049,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024050,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,102024051,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,102024052,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,102024053,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,102024054,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,102024055,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,102024056,20,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,102024057,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,102024058,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,102024059,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,102024060,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024061,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,102024062,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,102024063,21,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,102024064,21,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024065,21,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,102024066,21,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,102024067,21,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,102024068,22,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,102024069,22,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,102024070,22,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,102024071,22,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,102024072,22,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,102024073,22,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,102024074,22,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,102024075,22,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,102024076,23,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,102024077,23,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,102024078,23,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,102024079,23,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,102024080,23,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,102024081,23,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,102024082,24,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,102024083,24,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,102024084,24,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,102024085,25,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,102024086,25,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,102024087,25,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,102024088,25,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,102024089,26,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,102024090,27,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,102024091,27,Femenino,Fisioterapia,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,102024092,30,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,102024093,44,Masculino,Fisioterapia,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,362024001,17,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,8
2024,362024002,17,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,9
2024,362024003,17,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,362024004,17,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,362024005,17,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,4
2024,362024006,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,362024007,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024008,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,362024009,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024010,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,9
2024,362024011,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,362024012,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,362024013,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024014,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,362024015,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,8
2024,362024016,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024017,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,362024018,19,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,362024019,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,362024020,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024021,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024022,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,6
2024,362024023,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024024,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,4
